id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
40487,1,0,0,12/23/2015,1,1,Not Started,0,0
40488,0,0,1,10/10/2015,0,2,In Progress,1,1.41
40489,1,0,0,11/21/2015,0,1,Not Started,4,50
40490,0,0,0,10/1/2015,1,3,Active,4,32
40491,0,0,0,12/23/2015,0,4,-,1,7
40492,0,1,1,10/19/2015,1,3,Active,3,4.9
40493,1,0,0,12/6/2015,1,4,-,0,0
40494,0,0,1,10/22/2015,0,3,Active,4,4
40495,1,1,0,11/1/2015,1,1,Not Started,0,0
40496,0,0,0,12/30/2015,1,2,In Progress,3,8.65
40497,1,1,1,10/3/2015,1,1,Not Started,0,0
40498,1,0,1,11/1/2015,0,4,-,2,3.17
40499,1,1,0,12/7/2015,1,1,Not Started,4,324
40500,1,0,0,12/28/2015,1,1,Not Started,4,6.87
40501,0,0,1,10/12/2015,0,1,Not Started,4,6.87
40502,0,1,0,12/1/2015,0,3,Active,1,1.41
40503,1,0,1,10/19/2015,1,1,Not Started,4,13.57
40504,0,1,0,12/14/2015,1,2,In Progress,1,1.59
40505,0,1,1,10/17/2015,1,3,Active,1,1.91
40506,0,0,0,11/14/2015,0,1,Not Started,0,0
40507,0,1,1,12/1/2015,1,4,-,1,1.44
40508,1,1,0,12/15/2015,1,3,Active,3,192
40509,0,0,1,11/26/2015,0,4,-,0,0
40510,1,0,1,11/2/2015,1,4,-,2,2.83
40511,0,0,0,11/11/2015,0,2,In Progress,3,8.65
40512,1,1,1,11/21/2015,0,3,Active,3,4.33
40513,1,0,1,12/8/2015,1,2,In Progress,0,0
40514,0,1,1,12/18/2015,1,4,-,4,5184
40515,0,0,1,11/8/2015,1,2,In Progress,2,72
40516,0,0,0,12/23/2015,1,3,Active,4,32
40517,0,1,0,12/3/2015,1,2,In Progress,2,9.9
40518,0,0,1,11/22/2015,1,4,-,4,64
40519,1,0,1,10/4/2015,0,2,In Progress,0,0
40520,0,1,1,10/28/2015,1,1,Not Started,0,0
40521,1,1,1,10/25/2015,1,4,-,0,0
40522,1,1,0,11/28/2015,0,2,In Progress,3,2.88
40523,1,1,0,12/28/2015,0,3,Active,2,4.61
40524,0,1,1,10/24/2015,1,3,Active,3,32.08
40525,1,1,0,11/18/2015,1,3,Active,4,50
40526,0,0,0,10/17/2015,1,1,Not Started,3,24
40527,0,1,0,12/14/2015,1,3,Active,3,4.9
40528,1,1,1,10/18/2015,1,4,-,0,0
40529,1,0,0,12/21/2015,1,2,In Progress,2,50
40530,1,0,0,10/2/2015,1,4,-,1,2
40531,1,1,1,10/28/2015,1,3,Active,1,1.44
40532,1,0,0,11/20/2015,1,3,Active,1,1.44
40533,1,1,0,10/4/2015,1,4,-,0,0
40534,0,0,1,10/31/2015,0,4,-,4,4
40535,1,0,0,11/4/2015,1,1,Not Started,2,98
40536,1,1,0,11/11/2015,1,2,In Progress,1,1.91
40537,1,0,0,10/14/2015,1,1,Not Started,2,7.07
40538,1,1,1,12/31/2015,0,3,Active,3,25.46
40539,0,0,0,12/12/2015,0,2,In Progress,4,32
40540,0,0,1,11/1/2015,0,4,-,3,8.65
40541,0,0,1,10/8/2015,0,2,In Progress,1,1.26
40542,0,1,0,10/2/2015,1,1,Not Started,4,2500
40543,0,1,0,10/3/2015,1,4,-,2,2.62
40544,0,1,0,10/17/2015,0,4,-,3,8.65
40545,1,1,1,11/19/2015,1,1,Not Started,2,8
40546,0,1,0,11/28/2015,0,4,-,1,6
40547,1,1,1,10/23/2015,1,2,In Progress,4,18
40548,1,1,1,10/17/2015,0,4,-,0,0
40549,0,1,1,11/23/2015,1,3,Active,0,0
40550,0,1,1,10/10/2015,0,1,Not Started,0,0
40551,1,0,0,10/14/2015,0,3,Active,3,4.9
40552,1,1,1,12/2/2015,1,4,-,3,8.65
40553,1,1,0,12/29/2015,0,1,Not Started,0,0
40554,1,0,0,10/2/2015,0,3,Active,3,375
40555,0,1,0,12/5/2015,0,4,-,4,1024
40556,0,1,1,10/7/2015,1,1,Not Started,3,1029
40557,1,1,0,11/10/2015,1,2,In Progress,3,375
40558,1,1,1,11/8/2015,1,4,-,2,3.68
40559,1,0,1,11/19/2015,0,4,-,2,8.49
40560,1,1,0,12/29/2015,0,3,Active,0,0
40561,1,0,1,12/5/2015,0,3,Active,2,32
40562,0,1,0,12/20/2015,0,1,Not Started,0,0
40563,0,1,0,10/21/2015,1,4,-,1,1.73
40564,1,1,1,10/9/2015,0,3,Active,2,72
40565,1,1,0,10/11/2015,1,2,In Progress,4,2500
40566,0,0,1,11/27/2015,0,2,In Progress,3,192
40567,1,1,1,10/5/2015,0,4,-,2,2
40568,0,1,1,10/29/2015,0,3,Active,1,1.71
40569,1,1,1,12/27/2015,1,1,Not Started,3,2.88
40570,0,0,1,10/21/2015,1,2,In Progress,0,0
40571,1,1,1,11/17/2015,1,3,Active,4,9604
40572,0,1,1,10/1/2015,1,1,Not Started,3,192
40573,1,1,1,10/13/2015,1,1,Not Started,4,21.26
40574,0,0,0,11/29/2015,1,2,In Progress,3,9
40575,0,1,1,11/12/2015,0,4,-,1,1.44
40576,0,1,1,11/19/2015,1,3,Active,2,5.66
40577,1,1,0,11/23/2015,0,2,In Progress,3,13.86
40578,0,1,0,12/23/2015,1,2,In Progress,1,1.26
40579,0,1,1,12/12/2015,0,2,In Progress,3,192
40580,1,0,0,10/7/2015,1,4,-,1,7
40581,1,0,1,12/16/2015,0,3,Active,4,72
40582,0,0,1,12/8/2015,1,1,Not Started,0,0
40583,1,1,1,11/10/2015,1,4,-,2,2.83
40584,0,0,0,11/8/2015,1,1,Not Started,1,1.71
40585,1,0,1,10/2/2015,1,1,Not Started,4,10.08
40586,0,0,1,10/26/2015,1,1,Not Started,0,0
40587,0,1,1,10/15/2015,0,1,Not Started,2,98
40588,1,0,1,11/4/2015,1,4,-,0,0
40589,0,1,1,11/16/2015,1,2,In Progress,1,4
40590,0,1,0,10/17/2015,0,3,Active,3,192
40591,0,1,0,10/20/2015,0,3,Active,1,1.71
40592,0,1,1,10/3/2015,1,1,Not Started,1,1.73
40593,0,0,1,10/13/2015,1,3,Active,1,3
40594,1,1,0,11/6/2015,0,4,-,4,32
40595,1,1,1,11/11/2015,1,3,Active,1,1.59
40596,1,0,0,12/31/2015,1,2,In Progress,3,4.9
40597,0,1,0,11/17/2015,1,4,-,3,5.77
40598,1,1,1,12/31/2015,1,1,Not Started,1,2
40599,1,1,1,10/19/2015,0,2,In Progress,0,0
40600,0,0,0,12/23/2015,1,4,-,4,10.08
40601,0,1,0,11/20/2015,0,3,Active,3,19.36
40602,1,1,0,11/11/2015,0,2,In Progress,1,7
40603,0,0,0,12/23/2015,1,1,Not Started,4,17.31
40604,0,0,0,12/12/2015,1,3,Active,1,1.73
40605,0,1,0,10/1/2015,1,1,Not Started,3,10.1
40606,0,0,0,10/8/2015,0,3,Active,0,0
40607,1,0,1,10/16/2015,1,2,In Progress,2,8.49
40608,1,1,0,12/9/2015,0,4,-,2,72
40609,0,0,1,10/25/2015,1,1,Not Started,0,0
40610,0,1,0,12/27/2015,0,1,Not Started,3,192
40611,0,1,0,12/14/2015,1,3,Active,1,1.73
40612,0,1,1,12/11/2015,1,4,-,4,17.31
40613,0,1,0,12/18/2015,0,3,Active,3,375
40614,1,0,0,11/24/2015,1,4,-,3,648
40615,0,0,1,10/4/2015,0,3,Active,1,3
40616,1,0,0,10/9/2015,0,1,Not Started,2,98
40617,1,0,1,10/31/2015,1,2,In Progress,3,2.88
40618,1,1,0,10/23/2015,0,4,-,0,0
40619,1,1,0,12/13/2015,0,3,Active,3,10.1
40620,0,0,1,10/21/2015,0,1,Not Started,4,72
40621,1,1,0,11/21/2015,1,1,Not Started,1,1.71
40622,0,1,0,11/27/2015,0,1,Not Started,2,2.83
40623,1,1,1,12/6/2015,0,2,In Progress,2,4.16
40624,0,0,1,11/19/2015,1,3,Active,0,0
40625,1,1,0,11/15/2015,0,3,Active,4,8
40626,0,0,1,12/19/2015,0,2,In Progress,1,5
40627,0,1,0,12/7/2015,0,4,-,3,32.08
40628,1,1,0,10/24/2015,1,1,Not Started,4,4
40629,0,0,1,10/29/2015,1,3,Active,2,8.49
40630,1,0,0,11/5/2015,1,3,Active,1,6
40631,1,0,1,11/2/2015,0,2,In Progress,4,9604
40632,1,1,1,12/31/2015,0,2,In Progress,1,5
40633,1,0,1,12/15/2015,0,2,In Progress,3,375
40634,1,0,1,11/10/2015,0,2,In Progress,4,72
40635,0,0,1,11/24/2015,0,4,-,4,5184
40636,1,1,1,10/8/2015,0,1,Not Started,1,2.65
40637,0,0,1,12/27/2015,0,4,-,3,4.33
40638,0,0,1,12/14/2015,0,1,Not Started,4,17.31
40639,1,0,0,10/12/2015,0,4,-,3,4.33
40640,0,1,0,12/5/2015,1,1,Not Started,0,0
40641,0,0,1,11/11/2015,1,2,In Progress,2,4.61
40642,0,0,1,12/27/2015,0,4,-,4,18
40643,1,1,0,12/2/2015,0,1,Not Started,4,4
40644,0,0,0,10/29/2015,1,3,Active,2,2.62
40645,1,1,0,12/13/2015,0,4,-,0,0
40646,1,0,0,11/19/2015,0,4,-,0,0
40647,0,1,0,11/20/2015,0,1,Not Started,2,8
40648,0,1,0,12/28/2015,1,2,In Progress,3,25.46
40649,0,0,1,12/2/2015,1,1,Not Started,2,18
40650,1,1,1,12/24/2015,0,1,Not Started,2,98
40651,0,0,0,11/4/2015,1,2,In Progress,4,64
40652,1,1,1,11/28/2015,0,2,In Progress,0,0
40653,1,0,1,10/17/2015,1,1,Not Started,1,1.41
40654,1,1,1,11/3/2015,1,2,In Progress,2,4.24
40655,0,0,0,10/30/2015,1,2,In Progress,1,1.71
40656,0,1,0,11/19/2015,0,1,Not Started,2,32
40657,1,0,0,11/6/2015,1,4,-,3,5.77
40658,0,1,1,11/23/2015,0,3,Active,3,9
40659,1,1,1,10/18/2015,0,4,-,1,1.82
40660,1,0,0,10/19/2015,0,2,In Progress,2,98
40661,0,1,0,11/16/2015,0,2,In Progress,2,98
40662,0,1,0,10/7/2015,1,1,Not Started,3,2.88
40663,1,0,0,12/16/2015,1,4,-,2,50
40664,0,1,0,12/4/2015,1,4,-,2,3.68
40665,0,0,0,11/7/2015,0,3,Active,3,2.88
40666,1,0,0,10/22/2015,1,1,Not Started,1,1.71
40667,1,1,1,11/1/2015,1,4,-,3,4.33
40668,0,1,1,11/23/2015,1,3,Active,3,375
40669,1,1,1,12/5/2015,0,4,-,3,10.1
40670,1,0,0,11/25/2015,1,3,Active,1,2
40671,0,0,0,12/24/2015,0,3,Active,4,98
40672,1,1,0,11/12/2015,1,3,Active,0,0
40673,0,0,0,12/10/2015,0,1,Not Started,3,8.65
40674,0,0,0,12/31/2015,0,2,In Progress,3,9
40675,0,0,0,11/22/2015,0,4,-,3,81
40676,0,1,1,10/27/2015,1,1,Not Started,0,0
40677,0,0,1,11/9/2015,1,3,Active,4,18
40678,1,0,1,10/26/2015,0,1,Not Started,3,81
40679,1,0,1,12/26/2015,1,1,Not Started,2,2.83
40680,1,1,0,10/4/2015,1,1,Not Started,3,648
40681,0,1,0,11/24/2015,1,3,Active,1,1.59
40682,1,0,0,10/26/2015,1,2,In Progress,0,0
40683,0,0,1,12/18/2015,0,1,Not Started,1,1.44
40684,0,1,1,11/1/2015,1,4,-,3,13.86
40685,1,0,0,10/12/2015,1,2,In Progress,3,13.86
40686,1,1,1,12/3/2015,0,3,Active,1,2
40687,1,0,0,11/12/2015,0,4,-,3,192
40688,0,0,1,11/20/2015,0,3,Active,1,2
40689,1,0,1,12/14/2015,1,1,Not Started,1,1.41
40690,0,0,1,12/17/2015,0,4,-,0,0
40691,0,1,1,11/17/2015,0,1,Not Started,0,0
40692,1,1,1,12/8/2015,1,3,Active,2,4.16
40693,0,1,0,10/10/2015,0,4,-,1,2.24
40694,0,1,0,10/19/2015,0,4,-,4,21.26
40695,0,0,0,10/7/2015,1,2,In Progress,2,50
40696,0,1,1,12/26/2015,1,2,In Progress,0,0
40697,0,1,0,12/7/2015,1,3,Active,3,2.88
40698,0,0,1,12/11/2015,1,3,Active,4,21.26
40699,1,1,0,11/3/2015,0,1,Not Started,0,0
40700,1,1,0,10/26/2015,0,1,Not Started,0,0
40701,0,0,1,11/3/2015,0,3,Active,4,18
40702,0,1,0,12/9/2015,1,2,In Progress,1,2
40703,1,0,1,10/31/2015,1,3,Active,1,1.71
40704,0,0,0,11/8/2015,1,2,In Progress,3,1029
40705,0,1,1,10/8/2015,1,2,In Progress,4,5184
40706,1,0,1,11/11/2015,0,4,-,4,50
40707,1,1,1,11/19/2015,1,3,Active,3,25.46
40708,1,1,0,12/28/2015,0,1,Not Started,4,10.08
40709,0,0,0,11/18/2015,0,1,Not Started,2,2
40710,0,1,1,11/13/2015,0,3,Active,3,4.9
40711,1,1,0,12/11/2015,1,3,Active,1,1.26
40712,0,1,1,10/11/2015,0,2,In Progress,2,2.83
40713,0,1,0,12/20/2015,1,2,In Progress,0,0
40714,0,0,0,12/19/2015,1,2,In Progress,4,50
40715,1,1,1,12/20/2015,1,2,In Progress,2,4.16
40716,0,1,1,10/28/2015,0,3,Active,4,13.57
40717,1,0,0,11/13/2015,0,2,In Progress,4,4
40718,1,1,0,10/31/2015,0,4,-,1,1.26
40719,0,1,0,11/18/2015,0,2,In Progress,3,5.77
40720,1,1,0,11/14/2015,1,2,In Progress,2,3.17
40721,0,1,0,12/2/2015,0,1,Not Started,1,1.71
40722,0,0,0,11/11/2015,0,1,Not Started,0,0
40723,0,1,1,10/30/2015,1,1,Not Started,3,19.36
40724,1,1,0,12/4/2015,1,4,-,0,0
40725,1,1,0,11/29/2015,0,3,Active,0,0
40726,1,1,1,11/3/2015,1,2,In Progress,3,192
40727,1,0,1,10/29/2015,1,4,-,3,4.9
40728,0,1,1,12/30/2015,0,3,Active,1,1.44
40729,0,0,0,11/2/2015,1,1,Not Started,3,32.08
40730,1,0,0,12/16/2015,0,4,-,4,98
40731,1,0,1,11/17/2015,1,1,Not Started,2,2.83
40732,1,1,1,11/9/2015,1,1,Not Started,0,0
40733,0,1,1,12/28/2015,0,1,Not Started,0,0
40734,1,0,1,11/12/2015,0,3,Active,4,13.57
40735,0,1,0,11/21/2015,1,1,Not Started,2,2
40736,0,1,1,11/18/2015,0,1,Not Started,4,10.08
40737,0,0,0,11/14/2015,0,1,Not Started,3,13.86
40738,0,0,0,12/3/2015,0,3,Active,2,4.24
40739,0,0,0,11/12/2015,0,1,Not Started,4,72
40740,1,1,0,11/25/2015,1,2,In Progress,3,81
40741,0,0,1,10/6/2015,0,1,Not Started,1,1.59
40742,0,1,0,10/14/2015,1,1,Not Started,4,18
40743,1,1,0,12/14/2015,0,3,Active,0,0
40744,0,1,0,11/17/2015,0,3,Active,2,9.9
40745,0,0,0,12/9/2015,1,2,In Progress,2,4.16
40746,0,1,1,10/5/2015,1,3,Active,4,18
40747,0,1,0,12/4/2015,0,1,Not Started,4,64
40748,0,0,0,10/2/2015,0,4,-,0,0
40749,0,0,0,11/20/2015,0,3,Active,2,98
40750,1,1,1,10/30/2015,1,4,-,0,0
40751,0,0,0,11/17/2015,1,2,In Progress,3,375
40752,1,0,0,10/15/2015,1,1,Not Started,3,375
40753,0,1,0,12/1/2015,0,4,-,0,0
40754,0,1,1,10/16/2015,0,4,-,4,17.31
40755,1,1,0,10/24/2015,1,3,Active,3,4.9
40756,1,1,1,12/6/2015,1,2,In Progress,4,1024
40757,1,1,0,10/17/2015,1,4,-,2,2
40758,1,0,0,11/27/2015,1,1,Not Started,4,6.87
40759,1,0,1,10/26/2015,1,3,Active,4,17.31
40760,1,1,0,10/23/2015,1,1,Not Started,0,0
40761,0,1,1,10/1/2015,1,3,Active,0,0
40762,0,1,1,10/30/2015,0,2,In Progress,1,1.44
40763,1,1,0,11/5/2015,0,4,-,1,7
40764,0,1,0,11/14/2015,1,1,Not Started,1,2
40765,1,0,0,11/16/2015,1,4,-,3,10.1
40766,0,1,1,12/29/2015,1,2,In Progress,2,2.62
40767,0,1,1,11/10/2015,0,3,Active,4,6.87
40768,0,0,0,11/19/2015,0,4,-,2,5.66
40769,1,0,0,11/13/2015,1,4,-,2,50
40770,1,0,1,12/11/2015,0,2,In Progress,1,1.71
40771,1,0,0,11/24/2015,0,1,Not Started,1,1.73
40772,1,1,1,10/4/2015,0,3,Active,4,72
40773,0,0,1,12/13/2015,0,2,In Progress,1,1.59
40774,1,0,1,10/5/2015,1,4,-,0,0
40775,1,0,1,12/21/2015,0,2,In Progress,0,0
40776,0,0,0,10/31/2015,1,2,In Progress,1,2.45
40777,0,0,1,12/18/2015,1,1,Not Started,2,9.9
40778,1,0,0,11/16/2015,0,2,In Progress,1,1.26
40779,0,1,0,11/14/2015,0,1,Not Started,2,3.17
40780,0,0,0,11/27/2015,1,1,Not Started,0,0
40781,1,1,0,11/14/2015,1,3,Active,1,1.82
40782,0,1,1,10/30/2015,0,3,Active,4,32
40783,1,0,1,12/15/2015,1,4,-,1,4
40784,0,1,0,12/24/2015,0,4,-,2,4.61
40785,0,1,0,10/26/2015,1,3,Active,2,50
40786,0,0,0,11/24/2015,1,3,Active,2,72
40787,1,0,1,12/30/2015,0,4,-,2,32
40788,0,1,0,12/2/2015,0,3,Active,0,0
40789,1,1,0,10/7/2015,0,2,In Progress,4,2500
40790,1,1,1,12/5/2015,1,4,-,3,19.36
40791,0,1,0,11/2/2015,0,1,Not Started,4,13.57
40792,1,1,1,11/2/2015,1,2,In Progress,2,4.24
40793,1,0,1,10/9/2015,1,3,Active,2,2
40794,1,0,0,12/27/2015,0,3,Active,2,2.62
40795,1,1,1,12/14/2015,1,4,-,4,18
40796,1,1,1,11/25/2015,0,2,In Progress,2,2.83
40797,1,0,0,12/11/2015,0,3,Active,2,9.9
40798,1,1,1,10/7/2015,0,3,Active,0,0
40799,0,1,0,11/16/2015,0,4,-,0,0
40800,1,0,0,12/30/2015,1,1,Not Started,2,98
40801,0,1,0,11/26/2015,1,2,In Progress,1,2
40802,1,0,1,11/28/2015,0,2,In Progress,0,0
40803,0,1,0,11/2/2015,0,3,Active,0,0
40804,1,0,0,10/14/2015,1,2,In Progress,4,64
40805,0,0,1,12/13/2015,0,3,Active,4,324
40806,0,1,1,11/7/2015,1,3,Active,3,32.08
40807,1,0,0,10/29/2015,1,2,In Progress,4,2500
40808,0,1,0,12/30/2015,0,3,Active,1,4
40809,0,0,0,10/18/2015,1,4,-,3,9
40810,1,1,1,11/12/2015,0,1,Not Started,2,5.66
40811,1,1,1,11/26/2015,0,2,In Progress,4,72
40812,1,1,1,12/18/2015,0,4,-,3,2.88
40813,0,0,1,10/4/2015,0,2,In Progress,2,98
40814,0,0,0,12/21/2015,1,3,Active,3,2.88
40815,0,1,1,12/27/2015,0,1,Not Started,0,0
40816,1,0,0,10/4/2015,0,3,Active,0,0
40817,0,1,1,12/5/2015,0,1,Not Started,0,0
40818,1,0,0,12/16/2015,1,3,Active,2,98
40819,0,1,1,11/17/2015,0,3,Active,2,2.62
40820,1,0,1,11/14/2015,0,4,-,3,5.77
40821,0,1,0,12/6/2015,0,4,-,2,8
40822,0,0,1,12/24/2015,1,1,Not Started,3,375
40823,1,1,1,10/12/2015,1,3,Active,1,7
40824,0,0,0,12/14/2015,0,2,In Progress,0,0
40825,1,0,1,12/24/2015,1,4,-,2,2
40826,0,1,1,11/16/2015,1,3,Active,3,32.08
40827,1,0,1,12/27/2015,1,4,-,2,18
40828,0,1,1,11/8/2015,0,4,-,0,0
40829,0,0,1,12/12/2015,0,2,In Progress,3,375
40830,0,1,0,11/1/2015,0,4,-,2,8
40831,0,0,1,10/31/2015,1,4,-,1,2
40832,0,0,1,10/8/2015,0,1,Not Started,2,8.49
40833,1,1,0,10/20/2015,0,4,-,2,2.62
40834,1,0,0,11/11/2015,0,3,Active,1,1.41
40835,1,1,0,11/1/2015,0,2,In Progress,3,81
40836,0,0,1,12/2/2015,0,1,Not Started,0,0
40837,0,1,0,12/30/2015,1,1,Not Started,0,0
40838,1,1,0,12/29/2015,1,3,Active,2,4.61
40839,1,1,0,11/21/2015,0,4,-,1,1.71
40840,1,0,1,10/19/2015,0,1,Not Started,3,648
40841,0,1,0,12/6/2015,1,4,-,1,5
40842,1,1,0,10/4/2015,1,4,-,1,1.41
40843,0,1,1,10/11/2015,1,4,-,4,324
40844,1,1,0,10/30/2015,1,4,-,2,8
40845,1,0,0,10/5/2015,1,1,Not Started,3,4.33
40846,0,0,0,10/17/2015,1,3,Active,3,25.46
40847,0,0,1,10/27/2015,0,2,In Progress,1,1.73
40848,0,0,1,12/7/2015,1,2,In Progress,4,17.31
40849,1,1,0,10/4/2015,1,2,In Progress,1,4
40850,1,1,1,11/26/2015,0,2,In Progress,4,8
40851,0,0,0,12/9/2015,1,4,-,1,1.41
40852,1,0,0,12/10/2015,1,1,Not Started,0,0
40853,0,0,0,10/25/2015,1,3,Active,1,2.45
40854,1,1,1,12/11/2015,1,2,In Progress,3,24
40855,0,0,0,11/3/2015,1,2,In Progress,3,4.33
40856,1,0,0,10/7/2015,0,4,-,3,4.33
40857,1,1,0,10/19/2015,1,3,Active,0,0
40858,1,1,0,11/13/2015,1,3,Active,4,13.57
40859,1,0,1,10/5/2015,0,1,Not Started,4,9604
40860,1,0,1,11/25/2015,0,1,Not Started,1,2
40861,1,1,1,10/28/2015,1,4,-,1,2.45
40862,0,0,0,11/17/2015,1,3,Active,4,13.57
40863,1,1,0,11/27/2015,1,4,-,3,2.88
40864,1,1,0,12/19/2015,0,1,Not Started,0,0
40865,0,1,0,10/6/2015,0,3,Active,1,2
40866,0,0,1,11/17/2015,1,3,Active,0,0
40867,0,0,0,10/25/2015,0,4,-,1,1.73
40868,0,1,1,11/1/2015,0,2,In Progress,2,32
40869,0,1,1,12/14/2015,0,2,In Progress,4,32
40870,0,1,0,12/6/2015,1,1,Not Started,0,0
40871,1,1,0,11/24/2015,0,3,Active,4,9604
40872,1,1,0,12/18/2015,1,3,Active,1,6
40873,1,1,0,12/5/2015,0,4,-,4,13.57
40874,1,1,0,11/24/2015,1,2,In Progress,3,19.36
40875,1,0,0,10/22/2015,1,2,In Progress,2,4.61
40876,0,0,0,10/13/2015,0,3,Active,1,4
40877,0,0,1,10/21/2015,0,4,-,2,3.68
40878,0,1,0,12/22/2015,0,4,-,4,18
40879,0,1,0,11/29/2015,0,4,-,4,8
40880,0,0,0,11/9/2015,1,2,In Progress,0,0
40881,1,0,1,10/30/2015,0,4,-,1,1.91
40882,1,1,0,10/14/2015,0,3,Active,0,0
40883,0,0,1,12/24/2015,1,3,Active,3,7.21
40884,0,1,0,12/28/2015,0,3,Active,0,0
40885,0,0,1,12/3/2015,1,1,Not Started,2,4.24
40886,0,1,0,12/25/2015,1,2,In Progress,4,9604
40887,0,1,0,12/26/2015,0,2,In Progress,3,25.46
40888,0,1,0,11/30/2015,1,1,Not Started,3,81
40889,0,1,0,11/3/2015,1,2,In Progress,0,0
40890,0,0,0,11/16/2015,0,2,In Progress,1,2.65
40891,1,1,0,12/16/2015,1,3,Active,0,0
40892,1,0,0,10/29/2015,1,2,In Progress,1,2.65
40893,1,1,0,11/16/2015,0,4,-,3,9
40894,1,0,1,11/16/2015,0,1,Not Started,4,2500
40895,0,1,0,12/23/2015,0,1,Not Started,3,24
40896,1,0,0,12/31/2015,0,4,-,4,13.57
40897,1,1,1,12/14/2015,0,2,In Progress,3,4.33
40898,0,0,1,10/15/2015,0,3,Active,3,4.33
40899,1,1,0,11/2/2015,1,2,In Progress,0,0
40900,0,0,0,12/5/2015,0,2,In Progress,4,6.87
40901,0,0,1,11/12/2015,1,1,Not Started,4,72
40902,1,0,0,11/16/2015,0,3,Active,0,0
40903,1,1,0,10/7/2015,0,2,In Progress,4,4
40904,0,1,0,12/29/2015,1,4,-,0,0
40905,0,1,0,12/12/2015,1,1,Not Started,1,1.73
40906,1,1,0,10/26/2015,0,3,Active,0,0
40907,0,0,1,10/14/2015,0,3,Active,3,10.1
40908,0,1,0,10/5/2015,0,2,In Progress,0,0
40909,0,1,1,11/12/2015,1,1,Not Started,1,1.82
40910,1,0,0,12/10/2015,1,3,Active,3,4.33
40911,0,0,0,10/29/2015,1,4,-,1,1.44
40912,1,0,1,12/26/2015,0,1,Not Started,1,1.73
40913,0,1,0,10/27/2015,0,4,-,4,5184
40914,0,0,1,12/22/2015,0,1,Not Started,3,375
40915,0,0,0,11/11/2015,0,4,-,2,8.49
40916,1,0,1,10/2/2015,0,1,Not Started,0,0
40917,0,0,1,10/10/2015,1,1,Not Started,3,375
40918,1,0,1,10/12/2015,0,2,In Progress,0,0
40919,1,1,1,11/30/2015,1,2,In Progress,0,0
40920,1,1,0,10/27/2015,1,2,In Progress,0,0
40921,0,1,0,12/9/2015,1,4,-,3,13.86
40922,0,1,0,12/23/2015,0,2,In Progress,1,2.65
40923,0,0,1,12/5/2015,1,4,-,1,1.41
40924,0,0,1,11/11/2015,0,2,In Progress,4,4
40925,1,0,0,11/27/2015,0,1,Not Started,2,4.16
40926,1,1,0,10/20/2015,1,3,Active,2,2.62
40927,0,1,0,11/7/2015,1,2,In Progress,2,3.68
40928,1,1,0,12/8/2015,0,2,In Progress,2,8.49
40929,1,1,0,10/1/2015,1,3,Active,4,10.08
40930,0,0,0,10/15/2015,0,1,Not Started,0,0
40931,0,1,0,11/9/2015,1,1,Not Started,1,1.82
40932,0,0,1,12/14/2015,0,3,Active,1,2
40933,0,1,1,11/15/2015,0,1,Not Started,1,2.45
40934,1,0,1,12/11/2015,0,3,Active,2,3.17
40935,0,1,1,10/4/2015,0,1,Not Started,2,4.16
40936,0,0,1,12/14/2015,0,4,-,1,1.44
40937,0,1,1,12/15/2015,0,3,Active,3,648
40938,1,1,0,10/10/2015,1,2,In Progress,3,192
40939,0,1,0,11/19/2015,0,1,Not Started,4,5184
40940,0,1,0,11/17/2015,1,1,Not Started,2,8
40941,1,0,0,10/17/2015,1,2,In Progress,0,0
40942,1,1,0,12/15/2015,1,1,Not Started,4,13.57
40943,0,0,1,10/26/2015,0,1,Not Started,3,13.86
40944,1,0,1,11/17/2015,1,1,Not Started,1,1.59
40945,0,1,1,10/5/2015,0,2,In Progress,4,18
40946,1,0,1,10/20/2015,0,2,In Progress,1,2
40947,1,1,0,12/11/2015,0,3,Active,4,98
40948,0,0,1,10/26/2015,1,2,In Progress,4,5184
40949,0,1,1,10/18/2015,1,3,Active,2,2.83
40950,0,1,1,12/20/2015,0,3,Active,1,2.65
40951,0,1,0,12/26/2015,1,4,-,4,1024
40952,0,0,1,11/8/2015,0,2,In Progress,4,32
40953,1,0,1,12/8/2015,0,2,In Progress,2,3.68
40954,0,0,1,11/29/2015,1,2,In Progress,1,1.59
40955,0,0,0,11/25/2015,1,4,-,1,1.41
40956,1,0,0,12/27/2015,1,3,Active,2,32
40957,0,0,0,11/7/2015,0,4,-,0,0
40958,0,1,1,12/16/2015,0,1,Not Started,4,13.57
40959,0,0,1,10/10/2015,1,2,In Progress,3,19.36
40960,1,0,1,11/24/2015,0,3,Active,1,1.91
40961,1,1,1,10/13/2015,0,4,-,2,7.07
40962,0,1,1,12/27/2015,1,1,Not Started,2,32
40963,0,0,0,10/26/2015,1,2,In Progress,3,375
40964,0,1,1,10/23/2015,1,4,-,0,0
40965,1,1,1,11/23/2015,1,4,-,4,64
40966,0,1,1,12/27/2015,1,2,In Progress,1,2.24
40967,1,1,0,12/11/2015,0,1,Not Started,4,9604
40968,0,0,1,10/23/2015,0,2,In Progress,0,0
40969,1,1,0,11/14/2015,1,4,-,2,50
40970,1,1,0,11/23/2015,1,2,In Progress,0,0
40971,1,1,1,12/9/2015,1,4,-,2,98
40972,0,0,1,10/25/2015,1,1,Not Started,0,0
