id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
503,1,1,0,11/2/2015,0,2,In Progress,3,32.08
504,0,1,1,12/27/2015,0,3,Active,4,4
505,0,0,1,11/14/2015,1,2,In Progress,3,192
506,0,0,1,11/6/2015,1,3,Active,2,98
507,0,0,1,12/30/2015,1,3,Active,1,3
508,1,0,0,11/12/2015,1,4,-,1,2
509,0,0,0,10/30/2015,1,1,Not Started,1,3
510,1,0,0,11/7/2015,0,4,-,2,98
511,0,1,1,11/20/2015,1,1,Not Started,1,1.91
512,1,0,1,12/14/2015,0,1,Not Started,1,7
513,0,0,1,11/29/2015,1,3,Active,3,81
514,0,1,1,11/11/2015,0,2,In Progress,0,0
515,1,1,1,12/18/2015,1,1,Not Started,2,32
516,1,0,0,10/26/2015,0,3,Active,3,8.65
517,1,1,1,12/5/2015,0,4,-,0,0
518,1,1,1,12/6/2015,1,4,-,2,3.17
519,0,0,1,12/16/2015,0,4,-,0,0
520,0,1,0,10/11/2015,1,2,In Progress,2,4.61
521,1,1,1,12/25/2015,1,4,-,0,0
522,1,0,0,11/16/2015,0,1,Not Started,4,5184
523,0,0,0,10/22/2015,1,3,Active,2,72
524,1,0,0,12/14/2015,1,2,In Progress,1,7
525,0,1,1,11/15/2015,1,4,-,3,4.33
526,1,0,1,10/6/2015,0,1,Not Started,2,32
527,0,0,1,10/14/2015,0,4,-,2,4.16
528,1,0,0,12/20/2015,0,2,In Progress,4,17.31
529,0,0,1,10/22/2015,0,4,-,2,72
530,0,1,0,10/9/2015,1,4,-,2,4.24
531,0,0,0,12/25/2015,0,2,In Progress,4,6.87
532,1,0,0,11/19/2015,1,1,Not Started,4,2500
533,1,1,0,10/12/2015,0,4,-,1,2
534,1,1,0,12/9/2015,1,4,-,0,0
535,1,1,1,12/15/2015,0,2,In Progress,3,24
536,1,1,0,10/12/2015,0,1,Not Started,1,1.59
537,1,1,0,10/10/2015,0,2,In Progress,2,2
538,0,0,1,12/25/2015,0,3,Active,1,4
539,0,0,1,12/15/2015,1,1,Not Started,0,0
540,1,1,1,11/3/2015,0,1,Not Started,0,0
541,0,1,1,11/10/2015,1,4,-,0,0
542,0,1,1,11/26/2015,0,4,-,1,4
543,1,1,1,12/30/2015,0,4,-,4,324
544,1,0,1,12/20/2015,0,3,Active,0,0
545,1,1,0,12/9/2015,0,3,Active,3,4.9
546,0,1,1,10/11/2015,1,4,-,2,3.68
547,1,0,1,12/6/2015,1,1,Not Started,0,0
548,1,1,0,11/18/2015,0,3,Active,3,25.46
549,1,0,0,10/31/2015,0,4,-,1,3
550,1,0,1,10/21/2015,0,2,In Progress,0,0
551,1,1,0,12/8/2015,1,4,-,0,0
552,0,1,1,12/4/2015,1,3,Active,0,0
553,0,1,0,11/8/2015,0,4,-,2,3.17
554,0,0,1,11/17/2015,0,4,-,3,32.08
555,1,0,1,12/20/2015,0,1,Not Started,3,24
556,0,1,1,10/21/2015,1,1,Not Started,4,2500
557,1,1,1,12/3/2015,0,3,Active,1,1.71
558,0,1,0,10/27/2015,1,1,Not Started,0,0
559,0,0,0,10/14/2015,0,2,In Progress,2,98
560,0,1,1,12/6/2015,1,4,-,3,192
561,1,0,0,10/29/2015,1,1,Not Started,1,2.65
562,1,0,0,11/11/2015,1,3,Active,4,21.26
563,1,0,0,10/6/2015,0,3,Active,3,192
564,0,1,1,11/8/2015,1,3,Active,1,1.91
565,0,1,1,10/18/2015,0,3,Active,3,9
566,0,0,1,12/1/2015,0,2,In Progress,3,24
567,1,0,1,10/14/2015,0,1,Not Started,0,0
568,0,0,0,10/19/2015,0,1,Not Started,3,4.9
569,1,0,0,11/2/2015,0,2,In Progress,0,0
570,1,1,1,10/27/2015,1,4,-,3,375
571,1,0,0,10/12/2015,1,3,Active,4,32
572,0,0,1,12/23/2015,1,4,-,2,72
573,1,1,0,10/11/2015,0,3,Active,0,0
574,1,1,1,10/9/2015,1,4,-,4,9604
575,0,0,0,12/26/2015,1,1,Not Started,0,0
576,0,1,1,11/16/2015,1,3,Active,4,13.57
577,1,1,0,10/13/2015,0,2,In Progress,4,32
578,0,0,0,12/1/2015,1,2,In Progress,3,10.1
579,0,0,0,10/30/2015,0,4,-,2,3.68
580,0,0,1,10/9/2015,1,1,Not Started,1,2
581,1,1,0,11/30/2015,0,1,Not Started,1,2
582,0,0,0,12/13/2015,0,4,-,1,2
583,1,1,1,12/25/2015,1,3,Active,3,9
584,1,0,0,12/22/2015,1,1,Not Started,4,98
585,0,1,1,11/24/2015,1,4,-,1,1.71
586,0,0,0,10/16/2015,0,1,Not Started,2,3.68
587,1,1,1,12/4/2015,1,4,-,4,8
588,1,0,0,10/31/2015,1,2,In Progress,2,9.9
589,1,1,1,12/31/2015,1,2,In Progress,4,13.57
590,1,0,0,11/24/2015,0,3,Active,1,1.82
591,0,0,1,10/5/2015,0,1,Not Started,0,0
592,1,1,1,10/26/2015,0,1,Not Started,2,3.68
593,1,1,1,12/25/2015,0,1,Not Started,3,648
594,1,1,0,10/10/2015,1,1,Not Started,0,0
595,0,0,1,12/4/2015,0,4,-,4,50
596,1,1,0,11/18/2015,0,2,In Progress,1,1.82
597,0,1,0,12/30/2015,1,1,Not Started,4,64
598,1,0,0,10/10/2015,0,1,Not Started,2,5.66
599,0,0,1,12/23/2015,0,3,Active,3,81
600,1,1,0,11/25/2015,1,3,Active,2,4.24
601,0,0,0,10/12/2015,1,3,Active,2,4.24
602,1,0,0,11/28/2015,0,4,-,1,4
603,0,0,0,10/30/2015,0,4,-,0,0
604,1,0,0,10/5/2015,0,3,Active,4,10.08
605,1,1,0,10/8/2015,1,1,Not Started,0,0
606,1,1,0,11/7/2015,0,3,Active,0,0
607,0,0,1,12/21/2015,1,4,-,1,6
608,0,1,1,11/19/2015,1,1,Not Started,4,64
609,1,1,1,10/29/2015,0,4,-,1,1.71
610,0,1,0,10/3/2015,0,4,-,0,0
611,1,0,1,11/8/2015,0,1,Not Started,0,0
612,1,1,1,12/15/2015,1,4,-,4,2500
613,0,0,0,12/18/2015,1,1,Not Started,3,7.21
614,0,1,0,11/4/2015,1,3,Active,4,13.57
615,1,0,0,12/25/2015,0,1,Not Started,3,19.36
616,0,0,1,10/26/2015,0,3,Active,2,8.49
617,1,0,0,11/18/2015,1,2,In Progress,2,3.17
618,1,0,0,11/14/2015,0,3,Active,3,192
619,1,1,0,12/28/2015,0,2,In Progress,2,3.17
620,0,1,0,10/27/2015,0,4,-,2,3.68
621,1,1,0,11/15/2015,0,1,Not Started,2,32
622,1,0,1,10/26/2015,0,4,-,3,13.86
623,1,0,1,11/18/2015,1,1,Not Started,2,5.66
624,1,0,1,12/16/2015,1,1,Not Started,1,1.71
625,0,0,1,12/28/2015,1,2,In Progress,1,1.82
626,1,0,0,10/16/2015,1,4,-,4,17.31
627,0,1,1,10/9/2015,1,2,In Progress,0,0
628,1,1,1,12/7/2015,0,3,Active,2,2
629,0,0,0,11/17/2015,0,2,In Progress,4,6.87
630,0,0,0,10/1/2015,0,3,Active,2,72
631,0,1,1,10/11/2015,0,2,In Progress,4,1024
632,0,1,1,11/27/2015,0,3,Active,1,1.41
633,1,1,1,10/19/2015,0,2,In Progress,2,7.07
634,0,1,0,10/12/2015,1,4,-,0,0
635,0,0,1,12/14/2015,1,3,Active,3,32.08
636,1,0,0,12/15/2015,1,4,-,1,4
637,1,0,1,11/30/2015,0,1,Not Started,0,0
638,1,1,1,12/4/2015,1,1,Not Started,3,9
639,0,0,1,10/14/2015,1,2,In Progress,4,72
640,1,0,0,12/27/2015,1,4,-,1,2.45
641,0,1,0,11/28/2015,0,1,Not Started,1,1.82
642,0,1,1,12/30/2015,1,4,-,4,324
643,0,0,0,10/31/2015,0,1,Not Started,3,8.65
644,1,1,0,12/21/2015,1,3,Active,3,2.88
645,1,1,0,10/15/2015,0,2,In Progress,0,0
646,1,0,1,12/3/2015,0,1,Not Started,3,4.33
647,1,0,1,11/9/2015,1,2,In Progress,4,2500
648,0,0,1,11/13/2015,1,3,Active,0,0
649,1,0,1,12/7/2015,1,3,Active,4,1024
650,0,1,0,10/27/2015,0,4,-,2,32
651,1,1,0,12/21/2015,1,2,In Progress,0,0
652,0,1,0,12/6/2015,1,4,-,0,0
653,0,0,1,12/25/2015,1,1,Not Started,3,5.77
654,1,1,1,11/29/2015,0,4,-,3,24
655,1,1,0,12/24/2015,0,4,-,0,0
656,0,1,1,12/10/2015,0,1,Not Started,3,81
657,1,1,0,12/6/2015,0,4,-,0,0
658,1,0,0,12/1/2015,0,3,Active,0,0
659,1,0,1,11/10/2015,1,4,-,4,32
660,0,0,0,12/13/2015,0,2,In Progress,0,0
661,1,1,1,10/16/2015,1,4,-,0,0
662,1,1,0,11/22/2015,1,3,Active,3,192
663,0,0,1,10/26/2015,0,2,In Progress,0,0
664,0,0,1,11/26/2015,1,2,In Progress,2,3.17
665,1,1,1,11/24/2015,0,3,Active,0,0
666,0,1,1,10/14/2015,1,1,Not Started,1,6
667,1,1,1,11/9/2015,0,2,In Progress,2,8.49
668,1,0,0,12/8/2015,1,4,-,4,50
669,0,0,1,10/9/2015,0,4,-,2,50
670,1,0,1,10/15/2015,0,1,Not Started,1,1.41
671,1,0,0,11/21/2015,0,2,In Progress,0,0
672,1,0,0,11/8/2015,1,2,In Progress,2,7.07
673,1,1,0,12/13/2015,0,3,Active,0,0
674,0,0,1,10/9/2015,0,1,Not Started,2,9.9
675,1,0,0,10/26/2015,1,4,-,0,0
676,0,1,1,12/22/2015,1,3,Active,4,50
677,0,0,0,12/28/2015,0,4,-,0,0
678,0,0,1,11/29/2015,1,1,Not Started,1,3
679,1,0,0,12/22/2015,1,3,Active,4,64
680,0,0,1,11/5/2015,0,3,Active,4,18
681,1,0,1,12/8/2015,0,3,Active,0,0
682,0,1,0,11/22/2015,0,2,In Progress,4,50
683,0,0,0,12/26/2015,0,3,Active,3,1029
684,0,1,0,12/25/2015,1,1,Not Started,3,4.9
685,1,1,1,11/2/2015,0,4,-,1,1.73
686,1,0,1,11/20/2015,1,1,Not Started,0,0
687,0,1,1,12/5/2015,1,3,Active,1,1.91
688,0,0,1,10/6/2015,1,4,-,3,32.08
689,1,0,0,12/3/2015,0,1,Not Started,1,1.44
690,0,1,0,12/12/2015,1,4,-,4,50
691,1,1,0,12/15/2015,1,1,Not Started,4,72
692,1,0,0,10/26/2015,1,1,Not Started,1,1.26
693,0,1,1,12/17/2015,0,1,Not Started,4,13.57
694,0,1,1,12/26/2015,1,4,-,1,2.24
695,0,0,0,11/28/2015,1,3,Active,2,50
696,0,1,1,10/29/2015,0,3,Active,0,0
697,0,1,1,10/31/2015,0,4,-,0,0
698,0,0,1,10/25/2015,1,3,Active,0,0
699,0,0,1,10/29/2015,1,1,Not Started,3,4.9
700,0,0,0,11/16/2015,0,3,Active,1,1.82
701,1,0,1,10/22/2015,1,1,Not Started,3,648
702,0,1,0,12/1/2015,1,1,Not Started,2,4.24
703,1,1,0,12/19/2015,0,2,In Progress,2,7.07
704,1,1,1,12/2/2015,1,1,Not Started,4,2500
705,1,1,1,11/17/2015,0,2,In Progress,2,3.17
706,0,0,0,12/6/2015,0,2,In Progress,1,2.45
707,0,0,1,11/29/2015,0,2,In Progress,0,0
708,1,0,0,10/11/2015,1,4,-,3,81
709,0,1,0,12/15/2015,0,4,-,3,81
710,0,1,0,12/23/2015,1,3,Active,1,1.71
711,1,1,0,10/14/2015,1,1,Not Started,4,9604
712,1,1,0,11/12/2015,1,1,Not Started,4,72
713,1,0,0,10/20/2015,1,4,-,1,1.44
714,1,0,1,12/20/2015,1,2,In Progress,1,7
715,0,1,1,12/7/2015,1,1,Not Started,1,3
716,1,0,1,10/8/2015,1,2,In Progress,1,2.45
717,1,1,1,10/16/2015,1,2,In Progress,2,9.9
718,1,1,1,11/4/2015,0,1,Not Started,3,32.08
719,0,1,0,12/13/2015,0,2,In Progress,1,6
720,1,0,1,10/29/2015,1,3,Active,0,0
721,0,0,0,12/7/2015,0,1,Not Started,2,4.61
722,1,1,1,11/14/2015,1,4,-,1,2.65
723,0,0,1,12/9/2015,0,1,Not Started,3,4.9
724,1,1,0,11/13/2015,1,2,In Progress,3,1029
725,0,1,1,12/13/2015,1,3,Active,3,8.65
726,0,0,1,10/30/2015,0,2,In Progress,4,98
727,1,1,0,12/20/2015,1,3,Active,1,1.59
728,0,0,0,11/20/2015,0,1,Not Started,4,324
729,0,1,1,12/21/2015,1,2,In Progress,3,7.21
730,0,1,1,11/26/2015,0,1,Not Started,3,375
731,0,0,1,10/21/2015,0,4,-,1,2.45
732,1,0,1,12/22/2015,1,1,Not Started,3,32.08
733,0,0,0,11/29/2015,1,3,Active,3,24
734,1,1,0,12/12/2015,1,3,Active,3,8.65
735,0,1,0,11/27/2015,1,1,Not Started,1,1.59
736,0,0,0,11/6/2015,1,2,In Progress,3,32.08
737,0,1,0,10/21/2015,1,4,-,4,18
738,1,1,0,12/19/2015,1,1,Not Started,0,0
739,0,0,0,10/8/2015,0,4,-,4,32
740,0,1,0,11/1/2015,0,4,-,3,8.65
741,0,1,0,12/23/2015,1,1,Not Started,4,1024
742,0,1,1,11/30/2015,0,2,In Progress,1,1.41
743,0,1,1,12/29/2015,0,3,Active,3,7.21
744,1,0,0,12/3/2015,0,3,Active,3,25.46
745,1,1,0,10/31/2015,1,3,Active,1,1.59
746,0,0,0,12/15/2015,0,4,-,1,1.82
747,1,1,0,12/12/2015,1,3,Active,2,98
748,1,0,1,11/12/2015,1,3,Active,3,375
749,0,0,1,12/15/2015,0,1,Not Started,0,0
750,0,0,0,12/3/2015,0,2,In Progress,3,25.46
751,0,1,1,10/22/2015,0,3,Active,2,4.16
752,1,1,0,12/11/2015,1,3,Active,3,19.36
753,1,1,0,11/12/2015,1,2,In Progress,3,2.88
754,0,0,0,10/12/2015,1,4,-,0,0
755,1,0,0,11/24/2015,1,4,-,4,324
756,1,1,1,10/16/2015,1,1,Not Started,1,4
757,1,1,0,10/24/2015,1,4,-,4,21.26
758,1,1,0,11/13/2015,0,4,-,2,2.83
759,1,1,1,12/8/2015,1,1,Not Started,1,7
760,1,1,1,12/25/2015,0,4,-,3,25.46
761,0,0,0,12/19/2015,1,4,-,2,7.07
762,1,1,1,11/12/2015,0,1,Not Started,2,7.07
763,0,1,1,12/27/2015,1,1,Not Started,0,0
764,1,1,0,10/25/2015,1,4,-,0,0
765,1,0,0,12/24/2015,1,4,-,2,2.62
766,1,0,1,12/9/2015,0,2,In Progress,3,4.33
767,1,0,1,11/10/2015,1,1,Not Started,2,50
768,0,0,1,12/25/2015,0,4,-,3,192
769,1,0,0,10/10/2015,0,4,-,3,24
770,1,1,1,11/4/2015,0,1,Not Started,3,25.46
771,0,1,1,11/30/2015,1,4,-,4,21.26
772,0,0,0,11/16/2015,1,3,Active,3,192
773,0,0,0,11/17/2015,0,4,-,2,98
774,1,1,0,10/1/2015,0,1,Not Started,3,32.08
775,0,1,1,11/6/2015,1,2,In Progress,2,2
776,1,0,0,12/30/2015,0,3,Active,1,2.65
777,0,1,0,12/28/2015,1,2,In Progress,1,2.45
778,1,0,1,10/29/2015,0,4,-,0,0
779,1,1,1,10/25/2015,1,3,Active,1,4
780,0,1,0,12/25/2015,0,1,Not Started,1,1.41
781,0,0,0,11/9/2015,0,2,In Progress,4,17.31
782,0,0,0,12/28/2015,1,4,-,3,7.21
783,0,1,0,10/14/2015,1,4,-,0,0
784,0,1,1,10/3/2015,1,3,Active,3,13.86
785,1,1,1,10/10/2015,1,2,In Progress,0,0
786,1,1,0,10/25/2015,1,4,-,1,1.59
787,1,1,0,10/2/2015,0,4,-,3,9
788,1,1,1,10/15/2015,1,2,In Progress,1,6
789,0,0,0,10/17/2015,1,1,Not Started,3,32.08
790,1,1,1,11/3/2015,0,2,In Progress,3,24
791,0,0,1,10/30/2015,1,2,In Progress,2,5.66
792,0,0,0,11/25/2015,0,4,-,2,98
793,0,0,1,11/16/2015,0,1,Not Started,4,1024
794,1,0,1,11/16/2015,1,3,Active,2,50
795,0,1,0,10/2/2015,1,3,Active,0,0
796,1,1,1,11/30/2015,1,2,In Progress,0,0
797,0,0,0,10/5/2015,1,3,Active,1,1.91
798,0,1,1,10/20/2015,0,3,Active,4,2500
799,0,0,1,12/29/2015,1,1,Not Started,1,6
800,0,1,0,11/23/2015,0,4,-,2,72
801,1,1,1,12/13/2015,0,4,-,2,9.9
802,0,1,1,12/16/2015,1,4,-,0,0
803,0,1,1,12/22/2015,0,1,Not Started,0,0
804,1,0,0,10/4/2015,0,3,Active,4,50
805,1,0,0,11/5/2015,0,4,-,4,50
806,1,0,1,12/2/2015,1,3,Active,4,98
807,1,1,0,11/18/2015,1,1,Not Started,2,4.24
808,0,1,0,12/6/2015,0,1,Not Started,0,0
809,0,0,1,11/14/2015,0,3,Active,3,32.08
810,1,0,0,10/31/2015,1,1,Not Started,1,1.91
811,1,1,1,10/19/2015,1,1,Not Started,1,1.59
812,0,1,1,11/25/2015,0,1,Not Started,2,3.17
813,1,1,1,12/28/2015,0,3,Active,2,3.68
814,1,0,0,12/19/2015,1,2,In Progress,1,7
815,1,1,0,10/18/2015,1,3,Active,1,5
816,1,1,0,12/22/2015,0,3,Active,2,50
817,1,1,1,10/30/2015,1,4,-,1,2.65
818,0,1,1,11/15/2015,0,2,In Progress,2,8
819,0,0,0,11/13/2015,1,1,Not Started,4,6.87
820,0,1,1,12/19/2015,0,1,Not Started,0,0
821,1,0,0,10/27/2015,1,1,Not Started,3,32.08
822,0,0,0,11/7/2015,0,1,Not Started,0,0
823,1,1,1,11/14/2015,1,3,Active,2,8
824,0,0,1,11/7/2015,0,3,Active,1,4
825,0,1,0,12/10/2015,1,4,-,3,9
826,1,1,1,11/1/2015,0,1,Not Started,2,72
827,1,1,0,11/22/2015,1,4,-,1,3
828,0,0,0,12/13/2015,0,1,Not Started,3,5.77
829,1,0,1,12/19/2015,0,1,Not Started,1,1.41
830,1,0,0,10/4/2015,0,4,-,2,9.9
831,1,0,1,12/7/2015,0,1,Not Started,1,3
832,1,0,0,12/30/2015,0,4,-,0,0
833,0,0,1,11/6/2015,0,4,-,0,0
834,1,0,1,11/15/2015,0,1,Not Started,0,0
835,0,0,0,10/1/2015,0,3,Active,1,1.71
836,0,1,1,10/6/2015,1,4,-,1,1.73
837,0,1,0,10/31/2015,0,4,-,2,5.66
838,1,1,1,10/22/2015,0,1,Not Started,3,5.77
839,0,0,1,12/1/2015,0,1,Not Started,1,1.44
840,0,0,1,10/24/2015,0,3,Active,3,375
841,0,0,0,11/18/2015,0,4,-,4,98
842,0,0,0,10/26/2015,1,2,In Progress,2,3.68
843,0,1,0,10/25/2015,0,2,In Progress,4,13.57
844,1,0,1,10/8/2015,1,2,In Progress,1,1.41
845,1,0,1,11/15/2015,1,1,Not Started,0,0
846,0,1,1,12/7/2015,1,2,In Progress,4,32
847,0,1,1,11/5/2015,0,4,-,3,32.08
848,1,1,0,11/15/2015,0,3,Active,3,25.46
849,1,0,1,10/10/2015,0,3,Active,0,0
850,1,0,0,11/7/2015,0,3,Active,2,8.49
851,1,0,1,11/3/2015,0,3,Active,2,18
852,1,0,1,11/23/2015,1,2,In Progress,0,0
853,0,0,0,10/31/2015,0,3,Active,4,13.57
854,1,1,0,10/2/2015,1,2,In Progress,3,25.46
855,0,0,0,11/25/2015,1,2,In Progress,1,1.71
856,0,1,0,10/14/2015,0,1,Not Started,2,4.16
857,0,1,1,11/12/2015,1,4,-,0,0
858,1,0,1,11/9/2015,0,4,-,0,0
859,0,0,1,11/7/2015,1,2,In Progress,1,1.71
860,1,1,0,12/4/2015,1,4,-,3,7.21
861,1,1,1,11/5/2015,1,4,-,2,72
862,1,0,0,11/17/2015,0,1,Not Started,3,7.21
863,0,1,0,10/24/2015,0,1,Not Started,0,0
864,0,1,0,12/15/2015,0,4,-,2,7.07
865,1,0,0,12/7/2015,0,2,In Progress,0,0
866,1,0,1,10/10/2015,1,2,In Progress,3,4.33
867,1,0,0,11/26/2015,0,2,In Progress,3,375
868,0,0,0,10/26/2015,0,3,Active,4,1024
869,1,0,1,10/11/2015,1,3,Active,1,4
870,1,1,1,12/3/2015,0,1,Not Started,4,13.57
871,1,0,1,11/26/2015,0,3,Active,0,0
872,1,1,1,10/14/2015,0,4,-,1,1.26
873,0,1,1,11/5/2015,0,3,Active,4,50
874,0,1,0,10/3/2015,1,3,Active,3,13.86
875,1,0,0,10/12/2015,0,3,Active,0,0
876,1,0,1,10/28/2015,0,4,-,4,324
877,0,0,1,12/26/2015,0,4,-,4,72
878,1,1,0,12/12/2015,1,1,Not Started,2,4.24
879,0,1,0,11/11/2015,1,4,-,1,2.65
880,1,1,0,11/21/2015,1,1,Not Started,2,4.16
881,1,1,0,11/13/2015,1,1,Not Started,1,1.44
882,1,1,1,12/12/2015,1,1,Not Started,4,13.57
883,1,1,1,10/13/2015,1,4,-,0,0
884,1,1,1,10/17/2015,1,2,In Progress,4,50
885,1,0,0,12/6/2015,1,1,Not Started,0,0
886,1,0,1,12/12/2015,1,4,-,1,1.73
887,1,0,0,12/9/2015,0,1,Not Started,4,5184
888,0,1,0,10/25/2015,1,1,Not Started,3,25.46
889,0,0,0,10/11/2015,0,4,-,1,2.65
890,1,1,0,12/13/2015,0,3,Active,4,50
891,0,0,0,10/20/2015,0,3,Active,3,19.36
892,0,1,1,10/2/2015,0,2,In Progress,1,2.45
893,1,0,0,12/8/2015,0,2,In Progress,0,0
894,0,0,0,10/3/2015,0,4,-,0,0
895,1,1,0,11/17/2015,0,4,-,4,98
896,0,0,1,12/15/2015,0,2,In Progress,4,10.08
897,0,1,0,11/7/2015,0,1,Not Started,3,13.86
898,1,0,1,11/5/2015,0,2,In Progress,3,10.1
899,1,0,1,11/15/2015,1,4,-,2,3.68
900,1,1,1,11/1/2015,1,4,-,3,4.9
901,0,1,0,11/1/2015,1,2,In Progress,3,2.88
902,1,0,0,11/20/2015,1,3,Active,0,0
903,1,0,0,11/8/2015,1,2,In Progress,3,25.46
904,0,0,1,11/24/2015,0,2,In Progress,1,1.73
905,1,1,1,10/12/2015,1,1,Not Started,1,2
906,0,0,0,11/7/2015,1,2,In Progress,1,7
907,1,1,1,10/27/2015,0,4,-,2,4.16
908,0,1,0,10/7/2015,0,4,-,1,1.71
909,1,1,0,11/7/2015,1,2,In Progress,3,10.1
910,0,0,0,12/14/2015,1,1,Not Started,4,21.26
911,1,1,1,12/23/2015,1,2,In Progress,4,6.87
912,0,1,1,12/16/2015,1,3,Active,0,0
913,1,1,1,11/15/2015,1,4,-,4,6.87
914,1,0,0,10/14/2015,0,1,Not Started,2,4.61
915,0,1,0,12/12/2015,0,3,Active,2,3.17
916,0,1,0,11/26/2015,0,1,Not Started,3,8.65
917,1,1,1,12/18/2015,0,2,In Progress,2,4.16
918,1,0,1,11/17/2015,0,4,-,3,648
919,1,1,1,11/2/2015,1,4,-,1,1.44
920,0,0,1,11/12/2015,0,4,-,2,72
921,0,1,0,10/6/2015,0,4,-,1,4
922,0,1,1,10/24/2015,0,1,Not Started,4,64
923,0,1,1,10/2/2015,1,1,Not Started,4,64
924,1,1,0,11/12/2015,0,2,In Progress,4,72
925,0,1,0,12/5/2015,1,1,Not Started,4,32
926,0,1,1,12/2/2015,1,2,In Progress,3,32.08
927,1,0,1,10/24/2015,1,4,-,3,7.21
928,1,0,0,10/28/2015,1,3,Active,0,0
929,1,0,1,12/3/2015,0,2,In Progress,4,32
930,0,1,0,10/23/2015,0,4,-,0,0
931,1,1,1,11/20/2015,1,2,In Progress,3,25.46
932,0,0,0,12/22/2015,1,1,Not Started,2,98
933,0,1,0,11/15/2015,1,3,Active,1,1.41
934,1,1,1,11/28/2015,0,4,-,3,4.9
935,0,0,1,11/28/2015,0,1,Not Started,0,0
936,1,1,1,10/20/2015,1,3,Active,3,24
937,0,1,0,12/30/2015,1,4,-,1,5
938,1,0,1,11/17/2015,1,4,-,4,64
939,1,1,1,10/16/2015,1,2,In Progress,2,3.68
940,0,0,0,10/21/2015,0,3,Active,0,0
941,1,0,0,12/9/2015,1,2,In Progress,1,1.71
942,1,0,1,11/23/2015,1,2,In Progress,2,32
943,1,1,0,10/21/2015,0,1,Not Started,2,5.66
944,1,1,1,11/15/2015,1,1,Not Started,1,1.73
945,0,1,0,10/3/2015,0,4,-,0,0
946,1,0,1,10/27/2015,0,3,Active,0,0
947,1,1,1,10/17/2015,0,4,-,3,1029
948,0,1,0,12/25/2015,0,3,Active,4,10.08
949,1,0,0,12/28/2015,0,1,Not Started,3,24
950,1,0,1,10/7/2015,1,1,Not Started,3,9
951,0,0,0,10/20/2015,0,4,-,3,8.65
952,1,0,0,11/4/2015,1,4,-,1,3
953,1,1,1,11/9/2015,0,1,Not Started,2,50
954,1,0,1,10/14/2015,1,1,Not Started,0,0
955,1,0,0,12/5/2015,1,3,Active,4,32
956,1,1,1,11/9/2015,0,2,In Progress,1,4
957,0,0,1,12/31/2015,0,2,In Progress,0,0
958,0,1,0,12/29/2015,0,2,In Progress,3,7.21
959,1,0,1,11/9/2015,0,3,Active,4,13.57
960,0,1,0,12/11/2015,0,1,Not Started,4,5184
961,0,0,0,11/28/2015,1,3,Active,1,2
962,1,1,0,10/13/2015,1,3,Active,1,1.91
963,0,0,0,11/25/2015,1,2,In Progress,0,0
964,0,0,1,11/11/2015,1,2,In Progress,4,64
965,0,1,1,12/13/2015,1,1,Not Started,3,2.88
966,0,1,1,11/14/2015,0,4,-,1,2.24
967,1,0,0,11/12/2015,0,2,In Progress,3,5.77
968,0,1,1,12/8/2015,1,3,Active,4,9604
969,1,1,1,11/9/2015,1,2,In Progress,4,1024
970,0,1,1,11/25/2015,1,3,Active,1,2.24
971,0,0,0,10/26/2015,1,3,Active,3,10.1
972,1,0,0,10/7/2015,0,3,Active,2,18
973,0,0,0,10/28/2015,0,3,Active,1,2
974,0,0,0,10/24/2015,0,1,Not Started,0,0
975,1,1,0,11/28/2015,0,2,In Progress,4,21.26
976,1,1,1,11/12/2015,0,1,Not Started,0,0
977,0,0,0,11/15/2015,1,3,Active,0,0
978,1,1,1,11/24/2015,1,3,Active,2,32
979,0,1,1,12/13/2015,1,1,Not Started,3,2.88
980,0,1,0,12/23/2015,0,4,-,0,0
981,1,1,1,11/6/2015,0,2,In Progress,4,50
982,0,0,0,11/28/2015,1,4,-,0,0
983,1,1,0,11/25/2015,0,1,Not Started,2,9.9
984,1,1,0,12/6/2015,1,4,-,4,21.26
985,0,0,0,12/17/2015,1,3,Active,0,0
986,1,1,1,11/23/2015,1,3,Active,3,24
987,1,0,0,10/16/2015,1,4,-,4,98
988,0,1,0,11/28/2015,1,1,Not Started,1,2.65
989,1,1,1,10/16/2015,1,1,Not Started,3,648
990,0,0,0,10/4/2015,1,4,-,1,1.41
991,1,0,1,12/10/2015,1,2,In Progress,2,5.66
992,0,0,1,12/3/2015,0,3,Active,2,4.16
993,0,1,1,10/3/2015,0,4,-,0,0
994,1,1,0,10/11/2015,0,2,In Progress,4,17.31
995,0,1,1,12/27/2015,0,4,-,2,2.83
996,1,0,1,12/1/2015,1,1,Not Started,2,9.9
997,0,0,1,12/22/2015,1,1,Not Started,3,648
998,1,0,0,12/13/2015,0,1,Not Started,3,9
999,0,1,1,12/9/2015,1,2,In Progress,4,32
1000,0,1,0,12/31/2015,1,2,In Progress,2,9.9
1001,0,0,1,12/26/2015,1,3,Active,2,2.83
1002,0,1,1,12/7/2015,0,2,In Progress,2,72
1003,1,0,0,10/12/2015,0,3,Active,3,1029
1004,1,0,1,11/12/2015,1,2,In Progress,0,0
1005,1,1,1,12/5/2015,1,3,Active,1,7
1006,1,0,0,11/15/2015,0,4,-,4,6.87
1007,0,0,1,11/23/2015,0,3,Active,4,18
